theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-12-05,1.0300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-11-28,7.6500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-11-28,9.4600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-11-28,0.9900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-11-28,76.3100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-11-28,4.7400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-11-28,0.8500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-11-21,0.0300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-11-21,7.0900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-11-21,9.3800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-11-21,1.4100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-11-21,76.1900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-11-21,4.7700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-11-21,1.1100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-11-14,3.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-11-14,9.5500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-11-14,1.3700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-11-14,80.9400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-11-14,3.8300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-11-14,1.2900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-11-07,2.3700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-11-07,10.4300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-11-07,2.4100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-11-07,80.1800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-11-07,3.6500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-11-07,0.9600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-10-31,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-10-31,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-10-31,1.4400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-10-31,7.8600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-10-31,2.4800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-10-31,84.6700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-10-31,2.1500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-10-31,1.3300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-10-24,0.0300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-10-24,1.1600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-10-24,8.5200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-10-24,3.3500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-10-24,84.3100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-10-24,1.3200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-10-24,1.3200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-10-17,0.0600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-10-17,1.0900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-10-17,6.7100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-10-17,3.8800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-10-17,85.6800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-10-17,1.2700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-10-17,1.3100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-10-10,0.3900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-10-10,5.2100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-10-10,4.6700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-10-10,87.2800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-10-10,0.6900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-10-10,1.7600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-10-03,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-10-03,0.5600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-10-03,5.3200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-10-03,5.1200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-10-03,86.5000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-10-03,0.3200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-10-03,2.1600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-09-26,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-09-26,0.3700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-09-26,4.1900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-09-26,5.5800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-09-26,87.8600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-09-26,0.2500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-09-26,1.7100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-09-19,0.0500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-09-19,0.2700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-09-19,5.2800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-09-19,6.3700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-09-19,86.3400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-09-19,0.1000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-09-19,1.6000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-09-12,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-09-12,0.2900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-09-12,4.1500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-09-12,7.1300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-09-12,87.1800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-09-12,0.0700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-09-12,1.1500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-09-05,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-09-05,0.4400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-09-05,2.6500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-09-05,9.1200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-09-05,86.2200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-09-05,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-09-05,1.4900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-08-29,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-08-29,0.3200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-08-29,1.4400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-08-29,9.1900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-08-29,88.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-08-29,0.9600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-08-22,0.2900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-08-22,1.1500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-08-22,9.1300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-08-22,86.9200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-08-22,2.5100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-08-15,0.0300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-08-15,0.7900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-08-15,0.7200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-08-15,8.7300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-08-15,87.1800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-08-15,2.5500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-08-08,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-08-08,0.2600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-08-08,0.6200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-08-08,10.1300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-08-08,87.2700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron XBB,2022,2022-08-08,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-08-08,1.6800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-08-01,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-08-01,0.7400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-08-01,0.3300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-08-01,12.4900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-08-01,85.0600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-08-01,1.3600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-07-25,1.1300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-07-25,0.0900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-07-25,12.0900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-07-25,85.1700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-07-25,1.5200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-07-18,0.0300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-07-18,1.4900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-07-18,0.1000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-07-18,13.1300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-07-18,84.1700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-07-18,1.0800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-07-11,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-07-11,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-07-11,2.4400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-07-11,0.0600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-07-11,15.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-07-11,80.6200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-07-11,1.8200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-07-04,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-07-04,4.6200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-07-04,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-07-04,15.8000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-07-04,77.8800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-07-04,1.6400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-06-27,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-06-27,0.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-06-27,7.3400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-06-27,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-06-27,19.5100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-06-27,71.4300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-06-27,1.6500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-06-20,0.0300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-06-20,13.5800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-06-20,0.1000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-06-20,19.6900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-06-20,64.8400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-06-20,1.7700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-06-13,0.0600,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-06-13,22.8100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2.75,2022,2022-06-13,0.0200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-06-13,20.8900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-06-13,54.6500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-06-13,1.5700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-06-06,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-06-06,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-06-06,35.9000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-06-06,19.5100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-06-06,42.9000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-06-06,1.6200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Delta,2022,2022-05-30,0.0300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-05-30,0.0700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-05-30,54.3200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-05-30,15.6400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-05-30,28.9300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-05-30,1.0100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-05-23,0.0400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-05-23,73.2800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-05-23,9.0900,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-05-23,16.4500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-05-23,1.1300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-05-16,0.2100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-05-16,84.8200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-05-16,5.7700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-05-16,7.4300,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-05-16,1.7700,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-05-09,0.3400,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.2,2022,2022-05-09,91.1800,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.4,2022,2022-05-09,3.6100,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.5,2022,2022-05-09,3.4200,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Other,2022,2022-05-09,1.4500,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_lineagePercentByWeek,all,all,Omicron BA.1,2022,2022-05-02,0.3200,False
